HGDP00762	  6.09581  -2.05794   2.55394   1.91916 -0.302052   0.52286 -0.945268 -0.396075 -0.677307 -0.880387   1.86563  0.148496 -0.377146   2.22487  -1.16133  -1.54391  0.153114   2.07743   2.10541  -1.08174
HGDP01185	     7.2086   -0.932516     2.38979     2.23897      1.6475    -2.55919    0.417219    -1.17136 -0.00386311    0.471253     0.42954     1.26244  0.00339205    0.418683     0.24707    -1.92936    0.673434     1.67708  -0.0844601    0.703675
HGDP01331	   7.63137  -0.890538    2.15588 0.00996129  -0.360454    1.01339   0.151849    3.20732   -1.07099  0.0127493   -1.66136  -0.661658   0.974168   0.928056    -1.3189    2.67418   -2.03458   -0.39178   -1.50841  -0.337744
HGDP01103	   7.60132  -0.723964    3.02813  0.0881036    1.89685   -1.46074  -0.497894 -0.0393138  -0.677292  -0.839136   -1.79241    1.87189    1.75771   0.345438   -2.36082   -2.04071  -0.794743   -1.15582    1.01312   -1.23751
HGDP01317	  7.36599  -1.15066   1.76651   2.07992   2.63541  -2.28593  -2.09753  -1.85293  -2.05971 -0.236577   1.57138   2.76794  -1.23152  -3.41189  0.924016  -1.96601 -0.712635   -1.9599   1.01878  0.984948
HGDP01346	   5.27031   -1.74781    2.69118    2.25959    1.77326 -0.0520199   0.408063     1.9837    0.35494   -2.09156    1.82957  -0.142699   0.120721  -0.706871  -0.574767    1.79781     1.3951  -0.590137  -0.580871    1.73865
HGDP01342	  6.02989 -0.617854   2.73755  0.413829   1.21446  0.107942  -1.06097  0.646399   1.02928   1.43408  -1.74623  0.550316  0.439814  -1.21091 -0.320044  -2.06007  -2.11058  -1.64113  0.736871   1.39726
HGDP01238	  5.06334 -0.350818   4.15186    2.7466  -2.63529 -0.630829  0.564366  -2.90795   1.47666    1.9738  -1.18836  0.154795    3.5814 -0.536724  0.230433  0.599653  -2.14575 -0.888491  -1.42408  0.391681
HGDP01326	   7.62562  -0.488512    2.22418   0.411867    1.00854    2.13495    2.26437 -0.0677048  -0.240723   -1.24872    1.41597   0.289829   0.960654   -2.60782  -0.847801   0.711856    1.29379    2.20488  -0.245803   0.375934
HGDP01356	  4.45192 -0.830525    1.7981 -0.320205 -0.753763  -1.61961  0.659602  -2.15142  -1.00494  0.951891  0.878647  -2.16893  -1.12044   1.30733 -0.564144  -2.68398 0.0621992 0.0233996 -0.482059  -2.08692
HGDP00958	  5.53026 -0.766826   1.25179   2.12802  -6.27688 0.0531119  -1.57745  -0.62436    0.4552  -2.62833 -0.884563 -0.634014    1.2318   0.86827  -1.77654   1.04188 -0.554229 -0.633029 -0.780928 0.0984231
HGDP01247	  5.36633 -0.333719  0.990645   1.13953  -4.35364   -1.7093 -0.897272   1.65114 0.0767764  -1.40959  -1.14832   -1.7287 -0.150622 -0.612417 0.0922341   -2.6092  0.755903  0.695445   2.62139  0.191752
HGDP00766	  7.54961 -0.643482   3.07699   1.63885   -2.1289   1.85334 -0.637348   1.64465  -1.09786  0.438621   1.11984   1.97953 -0.090032  -1.00911   1.29836  0.874592  -1.06078   1.72498  0.232871 -0.375028
HGDP01233	   6.9345  -1.56818  0.718745  0.778784  0.264817  0.389048   1.11964 0.0847348  0.610846  0.527071  -1.54925 -0.354791 -0.560722  -1.77069  -2.75869  0.683714 -0.164465  0.455259 -0.618067   1.73364
HGDP01207	  5.47394  -2.57118   1.70062   4.00173   0.75465  -1.11113 0.0378815  -3.11163   1.73009   1.13932  0.182882  -1.25456   0.15336 -0.725873 -0.508998   1.97957  0.887806 -0.694532 -0.737033  0.367289
HGDP01336	  5.89636   -0.2022   3.85057 -0.296369   2.57147 -0.886484  0.909196 -0.647081 -0.390259   1.55059  -1.42582  0.373448  -0.56393   1.78846 0.0270173 -0.465126  -3.36668  0.135314  -1.14206  -1.51719
HGDP00819	   6.49106  -0.456063    1.73561   0.626663    1.13543  -0.744248    2.83087     1.8939   0.135681    1.14228   0.618391  -0.360027   0.114533 -0.0076958   -1.78148  -0.974506    2.77129  -0.809842   -2.44038     1.2675
HGDP00382	  1.15165    2.4899  0.417842 -0.765571 -0.582118   2.05797  -1.11016   0.62453  0.218828 -0.118281   0.27041  0.169048   1.04851  -2.05171 0.0514432   1.99679   1.52386   1.78996 -0.720864 -0.188672
HGDP00946	   4.89924 -0.0912106   -1.11453    2.18791   -3.06022  -0.539982   -1.40813  -0.617373   -1.63873  -0.464914    3.00585  -0.523914    1.39137   -1.98894  -0.557905   0.659847    2.75532  -0.379029    0.49562    3.38114
HGDP01332	   6.6753  -1.60756   4.61197   1.29119  -1.30091   0.49618  -2.37296  0.311505  -1.82955   1.64984  -1.02487   2.63641 -0.119451   0.33047 -0.871555  0.589726  -1.07221  0.217552  -1.02926  -1.80058
HGDP01337	   5.49601  0.0394532    1.09019    3.41176   -4.11596    1.97201   0.416185  -0.156014   0.805331    1.24694    1.34267   0.187839   -1.31847    1.07539   -0.05509   0.276745    1.59009   0.743885 -0.0898475  -0.623856
HGDP01222	   5.56301   -0.30767  -0.247015    1.16921  -0.670775  -0.235478    0.40748  -0.497902   -0.40395   -0.65822  -0.753744   -1.33384   0.934621 0.00620413   -1.42301    1.68627   -0.43278  -0.574886     2.6943   0.299246
HGDP01291	  5.38765 -0.187571   1.92309   3.91042  -1.39424 -0.455189 -0.633666 -0.482752  0.177442   2.34392    1.8544 -0.698855 -0.518868  0.431634   1.19889 -0.867055  -1.50406    0.9484  0.969193 0.0166066
HGDP01183	  6.96692 -0.796343   1.59134   1.38908  0.736826   1.44225 -0.449893  0.727189   2.26925   1.05395 -0.330864  -2.28907 -0.607012 -0.831331 -0.218332 -0.253619  -2.16494  -2.60275  -1.33791  0.708064
HGDP00822	   7.6296  -1.69504   0.97836   1.09881   2.57172  0.732556   1.55633   1.51565 -0.671434   0.28709 0.0751263  0.609265  0.399548  0.353989  -1.84893   -1.8519   -0.1067  0.298158 -0.338038   1.26689
HGDP00755	  5.46048 -0.712623   1.99307   2.18209   2.71556 -0.529944  -0.07366  0.626646   1.94914  -0.33224  0.239976  0.258364 -0.932222   1.29228   -1.2942 -0.334994   1.20064  -2.47432   1.76482   0.75444
HGDP00966	  3.87699 0.0244253  0.132813   2.06539  -4.81084  -1.13219  -1.43955 -0.197527 0.0966883   0.36264   -1.1302  -2.81964 -0.125275 -0.105435  -0.27008  -1.27057   1.95781 -0.590975  0.527894     1.136
HGDP01304	  1.57034    1.0425  -0.57652  0.636737 -0.423984  0.198685   2.17654  -2.17631  0.911411   1.07782   1.45658   3.99922   1.06949  -1.23221  0.287579  0.577029  -0.41223 -0.170867 -0.018574  0.825298
HGDP00716	  5.89204  -2.36616   1.56739  0.547045   2.44088  0.996269 -0.791799   3.96787 -0.718746  -2.09476  0.923755  -1.45421  -2.04826 -0.768468 0.0516162   2.12592  -1.66132  0.653179  0.873192  0.939881
HGDP01182	  6.30534 -0.694971   1.96454  0.434542 -0.620139  -1.56029  -1.86291   1.38938 -0.282401  -3.33068 -0.517977  -4.26434 -0.693738 -0.352135  -0.30875  -1.98355  -2.24843  -1.72618  -1.57204 -0.423466
HGDP01230	  5.33618  -1.09039   1.07598   2.29808  -2.46371  0.708674 -0.848879 -0.553755  0.564009   1.03643 -0.666765    0.3834 -0.315755 -0.785446 -0.270549  0.589813   3.87615  0.636747  0.471244  0.250524
HGDP00965	  6.20844  -3.66437  0.632426   3.72438  -4.39486 -0.185025  -1.32704 0.0742099 -0.571956 -0.401059  0.923805  -0.91277   1.78762  -2.89128 -0.871529   1.00221   1.84556  0.296614 -0.941164     0.912
HGDP01194	   6.63928  -0.264555    1.73654  0.0882388    2.13196  -0.371102   -0.33774   0.945697  -0.747971  -0.525317    2.93898   0.848674      0.211    -0.2735  0.0594398    1.06343 -0.0439455   -1.51094  -0.743135    -1.2985
HGDP00376	 -1.30298    2.7024  0.807121  0.311134   1.66249   2.81401   3.33021   1.77767  -1.10191 -0.552789   1.52025  -2.08181  -2.15259   1.71631   1.08973  -1.20897 0.0386632  -1.94556  0.701024   2.39523
HGDP00364	 -2.04775   1.23058 -0.601956 -0.597786   1.73954   1.42966  -2.25001 -0.369282 -0.155554 -0.536141 -0.742772  0.372168 -0.373008 -0.603902   1.74213  0.300485  0.842748   0.41017   1.15209  0.696239
HGDP00954	   4.82474  -0.982786    1.62125      0.889   -2.21605   -1.59396  -0.777157   0.105224   0.980435   0.676301 -0.0175201   -1.73297  -0.291315   -2.14906      2.522   -0.33676  -0.148605    1.98968    1.74138  -0.090314
HGDP01234	  7.25697 -0.897239   1.71374  0.578149  -2.54589   0.58683  0.358101  0.597802  -1.77325   1.28038 -0.419384    1.6178  -1.52964 -0.443549  -2.40248 0.0471913  -2.20448  -2.16754   2.88653   1.53793
HGDP00712	    5.7258   -1.02393   -1.29011    2.14925   -2.02882    3.03075   0.694986   -2.15864   -1.67588  -0.820594   0.352464   -1.36601 -0.0784849   0.383841   0.904735  -0.599765   0.233186    1.91136   0.927436   -1.68118
HGDP00962	   5.4659  0.119262   2.36069   2.24981   1.07527 -0.230636  0.964377  0.910906  -1.54897  0.567504   1.09604  -1.61013  -1.65651 -0.301163 -0.801186  0.115965  0.197994  -1.85019  0.559794 0.0995963
HGDP00754	  6.57226    -1.661   2.89475 -0.318727  -2.15201  -1.94375  0.902341   3.00604  -1.79402 -0.620199  -1.07467   1.27543   1.66907 -0.439048  -1.72115  -0.23629  0.303042  -0.31677   1.22315  -1.10125
HGDP01232	   6.19384   -1.40059   0.680614    1.80062    -2.2576  -0.564375    1.66762  -0.658922  0.0348635  -0.918851    2.73269    2.03201    -1.6741   0.730092    3.80394  0.0196981    2.05759   0.458107 -0.0210168   -1.00135
HGDP01102	   5.67624   -2.59708     1.8952   0.648973    1.64183  -0.935586   -1.22831    1.51831  -0.111484  -0.661179    2.51186 0.00387274   -2.28299    1.86169    1.59392  -0.624684   0.495618    1.84636  -0.736516    1.16478
HGDP01204	  6.49124  -2.01192   2.14167  0.471488  -3.61989   3.09993  -0.11343 -0.530775   2.91613  0.157139 -0.910229  -2.44536   2.35964  0.218943  0.343088   1.63114   2.33789  0.321209 -0.651071  -0.65357
HGDP00100	 -0.430448    1.98027   0.336393    1.90269   -1.71517    1.87851    2.32534  -0.976874 -0.0467821   0.461305  -0.147662  -0.286376   -1.44128   0.999711 -0.0702499    1.03167   0.993442   0.998014   -1.02796    3.06639
HGDP01303	   1.46167   0.523914   0.427042    0.93359   0.464603   -1.92501    2.07109 -0.0512037  -0.951508   -1.24376    -2.4647    1.47546    1.85746  -0.264024   -2.28187    0.39432  -0.154803  0.0910362   -0.54264   0.877832
HGDP01206	   7.20948   -1.01521    2.85018    1.17576   0.480713 -0.0647146   0.836468   -1.28071    1.52261   -1.13864  -0.435641  -0.342491   0.411435  -0.246606   0.991661  -0.357505   -1.12008  -0.293494    2.52948  0.0633493
HGDP00772	  7.72135 -0.486974   1.35896   1.51529  -0.54331   1.70918  0.838617  -1.38159 -0.498492 -0.199584   2.14968 -0.707025  0.732034  0.939969   1.04409   1.57104  0.990389   1.10296  0.286272  -2.41694
HGDP00099	   3.95054 -0.0745967 -0.0583165  -0.104945   0.647467   0.494577  -0.701146    1.49171  -0.648811    -0.4958   0.284495  -0.992646   0.843906  -0.379341    1.64704   0.432922    1.47904   0.944723    1.77281    3.00433
HGDP00371	 -0.13072   2.56388 -0.752996  0.521022  -2.19883    1.4034  -1.04075  -1.07548 -0.532315   1.15317   2.63207   2.29142 -0.623901   2.29344   1.35881   1.71465  0.946743  -1.09256 -0.851134 -0.192291
HGDP00758	  7.26015 -0.561682  0.842363   1.91705 -0.428004  -1.72584  -0.76612  0.459063  0.544826  -1.71479  -1.27897  -1.46763    1.2255  -1.36281   1.83613  0.644063  -0.72793   2.00285  0.626975  0.724717
HGDP00765	  6.34458   0.42402   3.28475  0.960467 -0.921739  -1.54106 -0.591426 0.0774627  -1.89001   1.33946  0.058662  -1.74774  -1.38707   2.49914  0.496316   1.31943 -0.182878   1.32307  -0.68732  0.335991
HGDP00750	  6.24131  0.600272     2.387   1.15557  -2.56913  -2.66397   2.57081 -0.607781   1.29441 -0.594356   1.03693   1.15205 -0.850798 -0.844633  -1.08537  0.377437   1.61876  0.998748  -1.54749   -2.1279
HGDP01229	  4.25925  -1.74521   1.96859   1.10331  -0.17312 -0.912085   1.64844  -2.46861  -0.29245 -0.353778  0.509173  -2.93235   -1.8726 -0.695433 -0.285184  0.296387 -0.617019  0.992962 -0.473836 -0.295762
HGDP01237	  6.50623  -1.22902   2.39077   1.44272  -2.19725  -1.92221 -0.161341 -0.632822   4.52188 -0.741817   2.52514  -1.73945  -2.39547  0.555582 0.0465965 -0.237062    1.2095  -1.00682  0.397972   2.29084
HGDP00756	  6.73564  -1.23076  0.665171   0.21543  -2.46229  -1.35063 -0.254755   1.22368  0.720869 -0.664829   2.67513  0.567563 -0.133054  0.541771   2.93248   1.24664   -1.1709   -1.5212  0.444792  -1.20681
HGDP00751	  8.20385   -1.7668   2.88615   1.93168   0.44284  -1.03106  -1.51845 0.0721906  -1.36563   0.84398  0.968748 -0.398219  -1.19632   2.90118 -0.369009   1.71761   2.37917   1.53772  -0.16041 -0.189937
HGDP00828	   7.33223   -1.01399    3.20587    1.23399     2.9686  -0.762432  -0.749576  -0.474348  -0.379386   -2.10739  -0.991171   0.347541    1.62179    2.08398 -0.0331403  0.0620888   -1.31816  -0.594874  0.0132901    2.14128
HGDP00108	   4.0602  -2.30972   1.46363   2.56095  -1.62167  -2.17626  -1.17747 0.0300877 -0.385924   1.57403   3.01345  0.974106  -1.73829  0.429357  -1.54026  -2.58159   1.19885   1.16054 -0.367327 -0.213518
HGDP00115	 0.717366  0.316981 -0.437409   1.78586  0.935541   1.21237  -1.78158   1.94116  0.435878  -1.41347  -1.84934   1.97646  0.459161 -0.333794   -1.1273  0.313585   1.45368  -1.18778   -1.1177   1.47541
HGDP00790	   6.89865   -0.99221   0.937298    1.62165   -1.73501 -0.0654769   0.283826   -1.05262   0.372773   -2.46918  0.0620651   -1.09786   0.640626   0.301388   0.897871  -0.233671  0.0901102 -0.0870459   0.507318  -0.301359
HGDP00109	  1.67353   1.56788   3.04139  0.316096 -0.594282  -2.50466 -0.922701  0.890189  -1.81641   1.37384  -1.99187  -1.58194   2.03902  0.505564   3.50278  -1.11337 0.0800792 -0.987881   1.57452  -0.11932
HGDP00963	  4.37556  0.718755  0.513348   2.83485  -4.54862 -0.412795  -1.39769  0.147258  0.631296  -3.04564  0.767478   1.92415  -1.72062  -1.25468   1.21899  0.357969  -2.25049 -0.433358  0.702776   3.13031
HGDP00356	 -0.660551    1.70819  -0.374225   0.163871  -0.050165    1.44759  -0.603091  -0.592407   -2.44315   0.415819    1.63626    1.00076 -0.0970244   0.145111   -1.08409    2.44529    -3.4136   0.687689    1.60868  -0.486439
HGDP00392	 -2.01332   1.96155 -0.899171  0.825911    0.7501 -0.938952 -0.353588  -1.78638  0.443244  -1.23766 -0.953442   3.80686  -3.12211  -2.19121 -0.247832  -1.30813 -0.125214 -0.659053  -1.73348  0.806931
HGDP01221	  6.51207  -2.36152   1.15673   2.34555   0.37846   2.67312  -1.94077  -1.12305 -0.517082    2.1988  -1.31644 -0.973135   1.38471 -0.264283   1.14442  -0.23464   1.18059 -0.763564   2.18244 -0.818436
HGDP00953	  2.03774   1.64514   1.14368   2.02052  -5.42783  0.789678  -2.63241  0.582425  0.353458  0.312128  -2.03499  0.527307  -2.05225  -1.58814  0.989908 -0.326534  0.281554 -0.360161 -0.239224  0.236801
HGDP01209	  8.16034  -1.72938   1.68809   1.91037   -2.6464  -2.73982  0.524132  0.872854 0.0689831  -0.40944   1.03311 -0.557659    -1.727  0.711377   2.95827    1.0122 -0.519103  0.109122  0.622505  0.227243
HGDP00950	  4.87278  -1.85372  0.591137   3.33727   -5.9452 -0.713764  -1.70357   2.05725   3.06636  -1.05152  -3.68551 -0.548235  0.313281 -0.507976  0.293417 -0.867712  -1.44224 -0.601596    -1.229 -0.169122
HGDP00719	  6.81249  -0.47971   2.70336   1.60824   2.61651 -0.600245  -0.68274 -0.783548   1.08241 -0.980503 -0.523043 -0.510944  0.235537  -0.93849  -1.08322   1.13372  0.292725   1.28718 -0.715345  0.430809
HGDP00104	   0.28482    2.34822   0.757005    3.17124   0.530398    2.02868 -0.0140284    1.18184   -0.95706   0.328098    1.82368  -0.585288  0.0869448  -0.343369   0.746295   0.536685    1.15199  -0.190519  -0.653238  -0.411179
HGDP01249	  6.81766 -0.671297   2.36924   3.63611   2.58336  -1.24394  -1.60126 0.0572328 -0.109034   1.20317  -2.23018  0.928773  0.825361  0.241597 0.0591555  -0.58318  -2.11009  0.500521  0.724934  -1.41651
HGDP01218	   9.20498 -0.0886105   0.607098  -0.227911   -4.56074   0.760913   0.413065 -0.0578596   0.016319   -1.53996  -0.215963    -0.4542    1.06996    1.50813   -1.56823   0.705957     1.8029   0.121137   0.789518  -0.495913
HGDP01251	  4.22384  -0.73891   2.97893   1.52537  0.330511  0.941305 0.0917752   1.13411 -0.651151 -0.670002  0.380696  -1.08722 -0.183015   3.35552 0.0499795  0.254319  -1.02625    -2.149  -1.51896   1.47622
HGDP00960	  6.35584   -2.6736   1.61349  0.154001  -3.61219  0.385766   1.53624 -0.943366  0.262332 -0.459568  -2.32803  -1.79665   2.74117  -2.01832   1.17516   0.72556  0.589956   1.48007  -0.19886  0.727045
HGDP00964	   4.56251  -0.558785    2.28648  -0.778093 -0.0634568   0.394491     2.5858  -0.583566   0.249554   -2.54307   -1.46317   0.588674    1.15783   0.523474    1.53557    1.68852   0.192064    -2.1918    1.68514    2.50308
HGDP00771	  7.19572  -2.43204   1.07043  0.201471 0.0825083   1.04381  -1.43143   1.76928  0.161489  0.920649 0.0451141  0.843741    1.2949    0.5236  0.789824  -1.50329 -0.237399   1.09763  0.144358  0.684727
HGDP00957	  3.88924 -0.243688  0.671476  0.562248  -4.02368   1.48113  0.316474  0.539009 -0.936283   1.59872 0.0898623  0.058511  -1.50793   3.59897 -0.482266  0.755355 -0.834346  -3.32866  -1.35927 -0.984199
HGDP00968	  2.82277  -1.56079  -1.57813  -1.09298  -1.35253 -0.460231  -0.71209   1.97345   1.22557   2.68066  -2.30194   -1.2512   4.00705   1.45673  0.877552 0.0790995  0.231051   1.11266  -1.11177   1.21209
HGDP01220	    7.04523   -0.416004    0.211947      1.3886     1.58098   -0.206732     1.10995     1.73472    -1.14771    -1.65783    -3.40559   -0.304358     1.84799 -0.00162902    0.894904    -1.31235     1.62159   -0.567267   -0.121061    0.315265
HGDP01212	   6.51323  -0.482693    3.19255    2.31009    -1.2545  -0.949915  -0.885288    1.16709  -0.561805 -0.0266536   -2.37796  -0.776314    1.09007    1.35092   -1.79851   -1.50633   0.921192  -0.844427   -1.97511  -0.677923
HGDP00761	  5.67089 -0.128323  0.392416   2.26803  -2.50812  -1.62685  -1.11088  0.591034  0.749203  -2.87971    1.3212   0.18286 -0.256586  0.961579   2.21201  -1.82614  0.774181  0.227668  0.187191  0.267736
HGDP01205	  6.06213 -0.146795 -0.128556   1.06878  -1.94335   1.24881 -0.256717  -1.36526  -1.34179  0.915219 -0.168147   1.08979 -0.120313 -0.572226  0.250815 -0.101322  0.974605   1.40625 -0.824855 -0.622178
HGDP00351	 0.166594 -0.263107  0.752588  -1.09368   0.23972    3.4952    3.7342  0.398167   1.40869   -1.9154   1.74879   -1.1836 0.0541073  0.719034    1.1968  0.461971  0.861983  -1.59435  0.217345   1.59924
HGDP00372	 0.696497   1.62237  -1.11417  -1.63737  0.734115   3.68583  0.114049  -0.53111  -1.31647   1.91688  0.300733 -0.930597   4.24746  0.751915 -0.585142   2.27634 -0.109203   2.12999  -1.26752  -1.14682
HGDP01241	   7.89339   -1.87899  -0.684158   0.813841   -2.26438  -0.858877   0.519271   -2.52761   0.522346   -0.10778   0.345539    1.32529    1.40666   0.864707    1.32008   0.024587   -1.62662   0.318045 0.00279158   0.313562
HGDP00760	   7.50144   -2.43135    2.00773    2.33981   -1.38038 -0.0221632  -0.784356    2.53485   0.128654    0.52027  -0.476208   -1.97804  -0.439488   0.603764  -0.114336  -0.712031    2.80213   0.918192   0.524437 -0.0390023
HGDP00961	  3.58157  -2.63987  0.602117   2.54693  -3.97726 -0.690325  -1.22753 -0.817996 -0.436681  -1.52995 -0.776006  -3.52953  -2.04766  -3.18402   3.00396  0.917671   1.57777  0.510595  0.571283   2.04991
HGDP00769	  7.36114  -1.01365   1.26877  0.579371 0.0912672  -1.08141  -2.01275 -0.467227  0.759821 -0.877058  0.163571  -2.02449  0.398862 -0.794121  -1.34258   1.80414 -0.547213  -1.74213   1.34456 -0.582201
HGDP00757	  6.70358  -1.17614   1.51481   2.02025  -1.81166 -0.267249  -2.94098   1.61711   0.66342 -0.492584  0.337508  -1.36536  0.988483 -0.843026   2.24995 -0.937508  -2.02071  0.230156  -2.13365 -0.405528
HGDP00952	  4.79769 -0.086245  0.734497   1.77752  -1.89997  -1.88861 -0.440784 -0.686344  -0.14511  -2.97514  -2.62111  -1.78582   2.66007  -1.24044 -0.420395  0.059701 -0.759294 -0.519376   1.13181  0.133383
HGDP00721	   4.08267  -0.335444    2.67138   -1.56129    1.88666  -0.911595   0.913757 -0.0933655    1.22789  -0.768476   0.346997   0.360124  -0.368981    0.99824    1.29698   -2.23365   0.993367   0.581153    3.87523    2.23177
HGDP00021	 -2.59089   3.26211 -0.584876  -1.20683   1.67395  0.100052   -1.3837  0.475932   1.83856  -0.64498  -2.00656 -0.968872  0.210714  0.102482  0.833471 -0.366699 -0.755575   -1.5184  -2.79136 -0.672495
HGDP01231	    7.81461   -0.879666       2.566    0.800871    -1.46136     1.36931   -0.665048     2.96781 -0.00762618   -0.793525   -0.131804   -0.721692     1.21434   -0.953042    -1.17713     1.32212    0.237072    0.151044     0.27059   -0.284641
HGDP00969	    4.8532  -0.136693    1.13053    1.48062   -1.63318   -0.27523   0.600885  -0.147963    1.19693 -0.0233097   -1.85389   -1.44113   0.100589   -2.11224    1.05935    1.47356  -0.133602   -2.40015    2.52841    1.27246
HGDP00039	 -0.958939    2.52787  -0.633445   -1.89059    3.14166    1.30209   -1.02421    0.89409 -0.0417539  -0.926865  -0.132633   -1.01716   -0.39889   0.913547    2.87735  -0.887761   0.334547   -1.57716    0.59837   -1.33811
HGDP00764	   6.08107   -3.77356    0.58073    2.30997    3.05611  -0.894525   -1.23125     1.8402   0.942935   -0.44432    1.67869   -1.08962   0.231924   0.602335  -0.671535  -0.574434    2.01128 -0.0947709  0.0178192    2.09052
HGDP01305	   1.47955   0.434038   -1.56195    1.29781    1.40276 -0.0354303   0.734411   0.347527  0.0164812   -3.37287    1.96392    0.98713     1.1505    -2.1542   -0.32462    3.73408    1.46576  -0.586499   0.329508   -0.25941
HGDP00060	 -2.73962  -1.45541 -0.517763 0.0721594  0.930982  0.943322 -0.521062 -0.835757  -1.84016 -0.406244   1.77993    1.7744  0.570612  0.207418 -0.555449 -0.832546   2.91308   1.38446  0.737532 -0.387159
HGDP00035	 0.0682085    1.12312  -0.535276   0.388242   0.189535   0.905771  -0.491545   -1.43289   0.611847  -0.807411 -0.0170214     1.6648    2.36201    -1.3432  -0.639601  -0.338345   0.287058   -1.16571     -1.928    1.08757
HGDP00791	  7.19053 -0.704061   1.76244   2.23477   2.22448   0.25281  0.425049  -1.73369  -1.49513  0.179624   1.67881 -0.763932  0.194357    1.5689 -0.501299   1.21652  -1.86161  0.123551  0.306582 0.0553841
HGDP00234	 -1.71245   2.06884  -1.90216  -1.92047  0.307175   1.45361  -1.62473  0.363507 0.0430807 -0.510115  -1.79072 -0.869636   2.77709   3.64192    -2.491  -0.20151  0.083052  -1.92781 -0.452137 0.0975973
HGDP01227	  6.68249  -2.25224   1.95429   1.50633 -0.569172  0.532833  0.478622    2.1206   1.49114 -0.890008  -1.66822 -0.467605 -0.292367   0.87716  0.538646    2.8317  0.539811  -1.89543  -1.79283  0.262273
HGDP01236	   5.4106 -0.568068  0.291259  -0.10097   2.00266 -0.652834   -3.0752  0.693519  0.624915 -0.618029  -1.11991  -1.11422   3.09193     -0.22   1.22824  -1.35483 -0.886614 -0.581701  -1.34135 -0.567498
HGDP00110	   1.1841 -0.357473 -0.799041   -1.6323   1.50393  0.570562 -0.722392  -1.85202  0.195077  0.671187   -2.0868  0.898111  0.888933  0.139002   1.93877 -0.199822  0.831375 0.0141574  -1.53839  -1.36194
HGDP00173	-0.403692  0.792959   1.31046  0.750149 0.0834929  0.764716  -2.24992  -0.39711 -0.682847  -2.78431   1.53397 -0.193445  0.919353  0.496787  -2.57107 -0.149944   1.40346  -4.70798 0.0380993  0.705834
HGDP00955	    6.8775  -0.755111   0.661544    1.29751   -3.64335 -0.0767061    1.06601    2.33251   0.620943  -0.379705   -2.08415    0.88392   0.917647  -0.942557   -2.47392  -0.206794    1.13406    1.94179 0.00532706    1.24401
HGDP00106	   1.50401    1.44526  -0.244254  -0.604698   0.967348  -0.864499   0.490565   0.101935   0.733154    2.92936   0.752148 -0.0236803  -0.143639   -0.31754   -1.03386   0.340172  -0.491555  -0.565212   -1.05391  -0.385538
HGDP00285	  -3.8981   3.90744   1.65984   1.65476   -5.4145   2.14018  0.126451  -1.76577   -1.8196 -0.334314  -1.94235   1.76504 -0.117592  0.534005  0.908715  0.203331  -1.48057  -1.85871  -1.15868  0.190871
HGDP00047	  -3.34108     3.8458   -2.16946   0.857695 -0.0330835    2.71231 -0.0293262   0.670867    2.07252   0.322871     3.0153    0.32944  -0.443952   0.642598   -1.33861   -1.61933   0.179197    2.10185    1.22297     1.2098
HGDP00049	  -1.63051    3.50517   0.415508  -0.348931 -0.0775059    1.97302   -1.15337   -1.27271   -1.24541  0.0216907    2.50848     1.4537   -1.36022   0.700496   -0.79708  0.0743651  0.0872998    1.02368   -0.82762   -1.59811
HGDP00031	  -1.23831    1.80184   0.498658 -0.0979504    2.09037    2.52343   -1.92189   -2.98289   -2.69718  -0.768431   0.588118   -1.80246   0.560122    -1.9422   -1.11579    0.79275    2.58644   -1.10968   0.723471  -0.504411
HGDP00438	-0.947683   1.52802  -1.40755   1.24178 0.0994182   2.14947  -1.68522   -1.7827   -1.7573   2.86343  -1.15168   2.57914  0.151906  0.602304 -0.965948   1.22417   1.26268  -2.73856 0.0983163   1.71932
HGDP00199	 -3.19016   3.45214  -1.56836  0.358112 -0.697753   3.13533  -1.20621  0.185204   -1.6618  0.594591   1.50527   1.90114   -3.2867 0.0500154  -2.24597  -1.78273  -1.34686  0.379213   -2.6536 -0.953253
HGDP00313	 -2.50527   2.40742   1.36925 -0.408863   3.49488   1.53913  -1.62515  -1.75049  -1.81874  0.802039  -2.03606  -3.61629  -2.00169   1.13851   2.99095  -1.03968   1.99432  -1.27173  0.566422  0.460135
HGDP00066	 -1.71995   2.69931   0.07578 -0.944158  -2.84964   3.09763  -1.69053  0.637186  -1.47649  -1.20698   2.00379 -0.746294  -2.08147  0.861361  0.100874  -2.94636  -1.02653 -0.365862 -0.279803  -1.05633
HGDP00239	  -1.32854    2.66778    1.11924  -0.547664 -0.0734902    2.48669  -0.415835  -0.575451    1.97905   0.704341    1.09882   -1.07306  -0.979447  -0.589769    1.75302   0.745723    -2.2661    1.27417    1.02049   -2.13025
HGDP00013	 -4.04705  -1.32725 -0.393459  -1.59506   1.43812   0.99657 -0.252179  0.556361  0.689951 -0.256661 -0.258758 -0.558695   -1.5457  0.966487 -0.464336  -3.21539 -0.554834   1.59574   -3.8431   0.83694
HGDP00323	  -2.7781   1.30268  -2.16403 -0.994134   1.83851   2.65161  -3.57394   1.16726 -0.323723    2.1134  -1.85458 0.0360655  0.729512  0.625072   1.25541  -1.99613   2.67496 0.0574101  -0.25097 0.0645567
