ensID	EmbryoDev	DDD	Lethal	Essential	Misc	Candidate_gene
ENSG00000102096	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000102100	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000102103	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102125	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000102144	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000102145	1.0	0.0	0.0	1.0	0.0	0.0
ENSG00000102158	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102172	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102178	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000102225	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102241	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000102243	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000102245	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000102265	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000102302	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102312	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102349	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102359	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102383	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102452	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102554	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000102575	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102580	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000102606	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000102678	1.0	1.0	0.0	0.0	1.0	0.0
ENSG00000102710	1.0	0.0	1.0	1.0	0.0	0.0
ENSG00000102738	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000102743	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102753	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000102755	1.0	0.0	1.0	0.0	1.0	0.0
ENSG00000102760	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000102786	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000102805	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102870	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000102878	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102879	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000102882	1.0	0.0	0.0	1.0	0.0	1.0
ENSG00000102891	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000102898	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000102900	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000102908	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000102962	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000102967	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000102974	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000102977	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000102978	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000102996	1.0	0.0	0.0	0.0	1.0	0.0
ENSG00000103005	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000103034	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000103035	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103037	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000103043	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000103047	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103051	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000103061	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103067	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000103091	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103126	0.0	1.0	1.0	0.0	0.0	0.0
ENSG00000103145	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103150	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000103168	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103194	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000103196	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000103197	1.0	1.0	0.0	1.0	0.0	0.0
ENSG00000103222	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000103241	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000103245	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103249	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000103257	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103266	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000103269	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000103274	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103275	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000103310	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000103326	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000103335	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000103342	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103351	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103355	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103363	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103365	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000103423	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103449	1.0	1.0	0.0	1.0	0.0	0.0
ENSG00000103460	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000103479	0.0	0.0	1.0	0.0	0.0	1.0
ENSG00000103489	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000103490	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000103494	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000103496	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103502	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103510	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103540	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103549	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103569	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000103653	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000103671	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000103707	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000103723	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000103769	0.0	1.0	1.0	0.0	0.0	0.0
ENSG00000103876	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000103888	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000103932	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000103966	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000103995	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000104064	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104067	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000104093	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000104129	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104131	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104133	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000104142	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104147	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104164	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000104218	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000104219	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104221	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104267	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000104290	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000104299	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104313	1.0	1.0	0.0	0.0	0.0	1.0
ENSG00000104320	1.0	1.0	0.0	1.0	1.0	1.0
ENSG00000104331	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000104332	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000104341	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000104343	0.0	0.0	1.0	0.0	0.0	1.0
ENSG00000104356	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104365	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104369	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000104375	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000104388	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000104408	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104412	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104413	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000104447	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000104450	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000104472	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000104517	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000104518	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104522	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104549	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104613	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104626	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000104671	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104695	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000104723	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000104738	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104763	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000104774	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000104824	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104833	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000104835	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104852	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104853	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104856	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104859	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104872	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104879	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104881	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000104884	1.0	1.0	0.0	1.0	0.0	1.0
ENSG00000104885	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104888	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104889	0.0	1.0	0.0	1.0	0.0	1.0
ENSG00000104892	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104897	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104903	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104907	0.0	1.0	1.0	1.0	0.0	0.0
ENSG00000104918	0.0	0.0	0.0	1.0	1.0	0.0
ENSG00000104936	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000104941	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104946	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104953	1.0	0.0	0.0	0.0	1.0	1.0
ENSG00000104957	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104967	0.0	1.0	1.0	0.0	0.0	0.0
ENSG00000104969	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104973	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104976	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104979	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000104980	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105011	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000105058	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105085	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105135	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105136	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105171	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105176	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105185	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105193	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105197	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105202	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105220	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105221	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105229	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000105248	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105254	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105258	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000105270	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000105281	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105289	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105298	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105325	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000105329	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000105341	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105364	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105369	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105372	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000105373	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105379	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000105388	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000105392	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000105401	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105402	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105409	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000105419	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105426	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000105427	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105429	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000105447	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105464	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000105479	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000105486	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000105538	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000105568	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000105607	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000105609	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105610	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000105612	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000105613	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105617	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105618	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105619	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000105639	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000105640	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105641	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000105647	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000105650	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105656	1.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105664	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000105669	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105671	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105672	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000105676	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105677	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105698	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105699	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000105701	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000105705	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105707	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000105711	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000105722	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000105723	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105726	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105732	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105750	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105755	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000105767	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105771	1.0	1.0	0.0	1.0	0.0	0.0
ENSG00000105793	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105810	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105819	0.0	1.0	1.0	1.0	0.0	0.0
ENSG00000105821	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105829	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105835	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105849	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105852	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000105855	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000105865	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105866	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000105879	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105880	1.0	1.0	1.0	0.0	0.0	0.0
ENSG00000105939	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105948	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000105953	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000105974	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000105976	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000105983	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000105989	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000105991	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000105993	1.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105996	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000105997	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000106003	1.0	1.0	1.0	0.0	0.0	0.0
ENSG00000106004	1.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106006	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000106009	0.0	1.0	0.0	1.0	0.0	1.0
ENSG00000106025	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106028	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106031	0.0	1.0	0.0	1.0	1.0	0.0
ENSG00000106034	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106038	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000106070	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106077	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106078	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000106080	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000106089	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106105	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106144	0.0	1.0	0.0	0.0	0.0	1.0
ENSG00000106153	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106244	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106245	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106246	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106263	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106268	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000106290	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106299	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106305	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000106330	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106331	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106344	0.0	1.0	1.0	1.0	0.0	0.0
ENSG00000106346	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106355	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106366	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000106392	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000106397	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000106400	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106404	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106443	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000106459	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106462	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000106477	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000106484	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000106511	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000106538	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000106546	0.0	0.0	1.0	1.0	1.0	0.0
ENSG00000106554	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106571	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000106588	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106591	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106608	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106615	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106617	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106624	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000106628	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000106635	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106636	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106638	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106682	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000106689	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000106692	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000106723	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000106799	1.0	1.0	0.0	1.0	1.0	0.0
ENSG00000106803	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000106823	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000106852	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000106948	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000106952	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000106976	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000106991	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000107018	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000107036	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107077	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000107099	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000107104	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000107130	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000107147	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000107164	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107165	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000107175	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107185	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000107186	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000107187	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000107201	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000107249	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000107262	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000107263	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000107281	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107282	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000107338	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000107371	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000107372	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107404	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000107447	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107485	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000107518	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107521	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000107562	0.0	0.0	1.0	0.0	0.0	1.0
ENSG00000107581	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000107625	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107651	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107669	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000107672	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000107731	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000107736	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000107738	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000107745	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000107771	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107779	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000107796	0.0	1.0	0.0	0.0	1.0	0.0
ENSG00000107815	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107821	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107829	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000107831	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000107833	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000107854	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000107859	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000107862	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000107864	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107882	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000107890	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000107929	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107937	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000107949	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000107951	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000107954	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000107957	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000107959	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000107960	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000107984	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000108001	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000108010	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000108039	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000108055	0.0	1.0	0.0	1.0	0.0	1.0
ENSG00000108061	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000108064	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000108091	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000108094	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000108106	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000108107	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000108175	1.0	1.0	1.0	1.0	0.0	0.0
ENSG00000108176	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000108179	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000108219	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000108231	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000108255	0.0	1.0	0.0	0.0	0.0	0.0
